Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0001R,IE0001R,SPO.IE.IE0001RSample2_7014,SPP.IE.IE0001RSample2_7014,SAM.IE.IE0001RSAMPLE2,Cd,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7014,var,0.0200000000,ug/m2/day,2015-07-01 00:00:00 +01:00,2015-08-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0001R,IE0001R,SPO.IE.IE0001RSample2_7014,SPP.IE.IE0001RSample2_7014,SAM.IE.IE0001RSAMPLE2,Cd,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7014,var,0.0000000000,ug/m2/day,2015-08-01 00:00:00 +01:00,2015-09-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0001R,IE0001R,SPO.IE.IE0001RSample2_7014,SPP.IE.IE0001RSample2_7014,SAM.IE.IE0001RSAMPLE2,Cd,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7014,var,0.0000000000,ug/m2/day,2015-09-01 00:00:00 +01:00,2015-10-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0001R,IE0001R,SPO.IE.IE0001RSample2_7014,SPP.IE.IE0001RSample2_7014,SAM.IE.IE0001RSAMPLE2,Cd,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7014,var,0.0000000000,ug/m2/day,2015-10-01 00:00:00 +01:00,2015-11-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0001R,IE0001R,SPO.IE.IE0001RSample2_7014,SPP.IE.IE0001RSample2_7014,SAM.IE.IE0001RSAMPLE2,Cd,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7014,var,0.0000000000,ug/m2/day,2015-11-01 00:00:00 +01:00,2015-12-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0001R,IE0001R,SPO.IE.IE0001RSample2_7014,SPP.IE.IE0001RSample2_7014,SAM.IE.IE0001RSAMPLE2,Cd,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7014,var,0.0100000000,ug/m2/day,2015-12-01 00:00:00 +01:00,2016-01-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0001R,IE0001R,SPO.IE.IE0001RSample2_7014,SPP.IE.IE0001RSample2_7014,SAM.IE.IE0001RSAMPLE2,Cd,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7014,var,0.0000000000,ug/m2/day,2015-02-01 00:00:00 +01:00,2015-03-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0001R,IE0001R,SPO.IE.IE0001RSample2_7014,SPP.IE.IE0001RSample2_7014,SAM.IE.IE0001RSAMPLE2,Cd,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7014,var,,ug/m2/day,2015-05-01 00:00:00 +01:00,2015-06-01 00:00:00 +01:00,-1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0001R,IE0001R,SPO.IE.IE0001RSample2_7014,SPP.IE.IE0001RSample2_7014,SAM.IE.IE0001RSAMPLE2,Cd,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7014,var,0.0000000000,ug/m2/day,2015-03-01 00:00:00 +01:00,2015-04-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0001R,IE0001R,SPO.IE.IE0001RSample2_7014,SPP.IE.IE0001RSample2_7014,SAM.IE.IE0001RSAMPLE2,Cd,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7014,var,0.0300000000,ug/m2/day,2015-06-01 00:00:00 +01:00,2015-07-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0001R,IE0001R,SPO.IE.IE0001RSample2_7014,SPP.IE.IE0001RSample2_7014,SAM.IE.IE0001RSAMPLE2,Cd,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7014,var,0.0000000000,ug/m2/day,2015-04-01 00:00:00 +01:00,2015-05-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0001R,IE0001R,SPO.IE.IE0001RSample2_7014,SPP.IE.IE0001RSample2_7014,SAM.IE.IE0001RSAMPLE2,Cd,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7014,var,0.0000000000,ug/m2/day,2015-01-01 00:00:00 +01:00,2015-02-01 00:00:00 +01:00,1,1
