Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,10.1000003800,,2010-06-06 00:00:00 +01:00,2010-06-07 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,8.3000001900,,2010-05-29 00:00:00 +01:00,2010-05-30 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,6.9000001000,,2010-05-25 00:00:00 +01:00,2010-05-26 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,6.0999999000,,2010-06-17 00:00:00 +01:00,2010-06-18 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,5.5999999000,,2010-08-01 00:00:00 +01:00,2010-08-02 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,4.6999998100,,2010-07-24 00:00:00 +01:00,2010-07-25 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.3000001900,,2010-07-23 00:00:00 +01:00,2010-07-24 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,7.4000001000,,2010-07-22 00:00:00 +01:00,2010-07-23 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,4.9000001000,,2010-07-05 00:00:00 +01:00,2010-07-06 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,4.4000001000,,2010-09-23 00:00:00 +01:00,2010-09-24 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,1.8999999800,,2010-09-19 00:00:00 +01:00,2010-09-20 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,4.5999999000,,2010-10-04 00:00:00 +01:00,2010-10-05 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,6.4000001000,,2010-08-26 00:00:00 +01:00,2010-08-27 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,15.0000000000,,2010-09-05 00:00:00 +01:00,2010-09-06 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,4.3000001900,,2010-09-08 00:00:00 +01:00,2010-09-09 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,6.2500000000,,2010-09-07 00:00:00 +01:00,2010-09-08 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,4.1999998100,,2010-09-10 00:00:00 +01:00,2010-09-11 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,5.4000001000,,2010-10-19 00:00:00 +01:00,2010-10-20 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,28.1000003800,,2010-12-31 00:00:00 +01:00,2011-01-01 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,20.7000007600,,2010-12-18 00:00:00 +01:00,2010-12-19 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,16.3999996200,,2010-12-11 00:00:00 +01:00,2010-12-12 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,36.0000000000,,2010-12-23 00:00:00 +01:00,2010-12-24 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,35.0000000000,,2010-11-15 00:00:00 +01:00,2010-11-16 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,6.4000001000,,2010-11-12 00:00:00 +01:00,2010-11-13 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.3999996200,,2010-11-10 00:00:00 +01:00,2010-11-11 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,7.0999999000,,2010-11-07 00:00:00 +01:00,2010-11-08 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,6.9000001000,,2010-05-26 00:00:00 +01:00,2010-05-27 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,8.6000003800,,2010-05-21 00:00:00 +01:00,2010-05-22 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,41.7000007600,,2010-12-22 00:00:00 +01:00,2010-12-23 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,33.7999992400,,2010-12-20 00:00:00 +01:00,2010-12-21 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,44.5999984700,,2010-12-19 00:00:00 +01:00,2010-12-20 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,9.1999998100,,2010-12-10 00:00:00 +01:00,2010-12-11 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,11.8999996200,,2010-11-24 00:00:00 +01:00,2010-11-25 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,2.0999999000,,2010-11-04 00:00:00 +01:00,2010-11-05 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,6.0000000000,,2010-11-11 00:00:00 +01:00,2010-11-12 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,19.2999992400,,2010-11-19 00:00:00 +01:00,2010-11-20 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,16.3999996200,,2010-10-24 00:00:00 +01:00,2010-10-25 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,28.2000007600,,2010-10-13 00:00:00 +01:00,2010-10-14 00:00:00 +01:00,1,1
IE,IE.EPA-IE.AQ,,,,SPO.IE.IE0105ASample2_6001,SPP-IE_N_gravi_partisol2025,SPO_F-IE0105A_06001_100_100,PM2.5,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,day,6.1999998100,,2010-07-20 00:00:00 +01:00,2010-07-21 00:00:00 +01:00,1,1
