Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample2_5012,SPP.IE.IE0028ASample2_5012,SAM.IE.IE0028ASAMPLE2,Pb in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012,var,3.0000000000,µg/m3,2018-01-01 00:00:00 +01:00,2018-02-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample2_5012,SPP.IE.IE0028ASample2_5012,SAM.IE.IE0028ASAMPLE2,Pb in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012,var,6.1100000000,µg/m3,2018-05-01 00:00:00 +01:00,2018-06-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample2_5012,SPP.IE.IE0028ASample2_5012,SAM.IE.IE0028ASAMPLE2,Pb in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012,var,10.7200000000,µg/m3,2018-06-01 00:00:00 +01:00,2018-07-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample2_5012,SPP.IE.IE0028ASample2_5012,SAM.IE.IE0028ASAMPLE2,Pb in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012,var,2.0600000000,µg/m3,2018-08-01 00:00:00 +01:00,2018-09-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample2_5012,SPP.IE.IE0028ASample2_5012,SAM.IE.IE0028ASAMPLE2,Pb in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012,var,4.9500000000,µg/m3,2018-11-01 00:00:00 +01:00,2018-12-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample2_5012,SPP.IE.IE0028ASample2_5012,SAM.IE.IE0028ASAMPLE2,Pb in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012,var,4.0099999900,µg/m3,2018-02-01 00:00:00 +01:00,2018-03-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample2_5012,SPP.IE.IE0028ASample2_5012,SAM.IE.IE0028ASAMPLE2,Pb in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012,var,6.3399999900,µg/m3,2018-03-01 00:00:00 +01:00,2018-04-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample2_5012,SPP.IE.IE0028ASample2_5012,SAM.IE.IE0028ASAMPLE2,Pb in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012,var,7.0099999900,µg/m3,2018-04-01 00:00:00 +01:00,2018-05-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample2_5012,SPP.IE.IE0028ASample2_5012,SAM.IE.IE0028ASAMPLE2,Pb in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012,var,2.2999999900,µg/m3,2018-07-01 00:00:00 +01:00,2018-08-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample2_5012,SPP.IE.IE0028ASample2_5012,SAM.IE.IE0028ASAMPLE2,Pb in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012,var,4.1799999900,µg/m3,2018-09-01 00:00:00 +01:00,2018-10-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample2_5012,SPP.IE.IE0028ASample2_5012,SAM.IE.IE0028ASAMPLE2,Pb in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012,var,13.1999999900,µg/m3,2018-10-01 00:00:00 +01:00,2018-11-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0028A,IE0028A,SPO.IE.IE0028ASample2_5012,SPP.IE.IE0028ASample2_5012,SAM.IE.IE0028ASAMPLE2,Pb in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012,var,7.3499999900,µg/m3,2018-12-01 00:00:00 +01:00,2019-01-01 00:00:00 +01:00,1,1
