Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0127A,IE0127A,SPO.IE.IE0127ASample1_7,SPP.IE.IE0127ASample1_7,SAM.IE.IE0127ASAMPLE1,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,19.0400000000,µg/m3,2015-06-28 01:00:00 +01:00,2015-06-28 02:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0127A,IE0127A,SPO.IE.IE0127ASample1_7,SPP.IE.IE0127ASample1_7,SAM.IE.IE0127ASAMPLE1,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,29.7560000000,µg/m3,2015-06-28 09:00:00 +01:00,2015-06-28 10:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0127A,IE0127A,SPO.IE.IE0127ASample1_7,SPP.IE.IE0127ASample1_7,SAM.IE.IE0127ASAMPLE1,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,26.3590000000,µg/m3,2015-06-28 08:00:00 +01:00,2015-06-28 09:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0127A,IE0127A,SPO.IE.IE0127ASample1_7,SPP.IE.IE0127ASample1_7,SAM.IE.IE0127ASAMPLE1,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,28.8220000000,µg/m3,2015-06-28 14:00:00 +01:00,2015-06-28 15:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0127A,IE0127A,SPO.IE.IE0127ASample1_7,SPP.IE.IE0127ASample1_7,SAM.IE.IE0127ASAMPLE1,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,28.2740000000,µg/m3,2015-06-28 11:00:00 +01:00,2015-06-28 12:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0127A,IE0127A,SPO.IE.IE0127ASample1_7,SPP.IE.IE0127ASample1_7,SAM.IE.IE0127ASAMPLE1,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,30.7050000000,µg/m3,2015-06-28 18:00:00 +01:00,2015-06-28 19:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0127A,IE0127A,SPO.IE.IE0127ASample1_7,SPP.IE.IE0127ASample1_7,SAM.IE.IE0127ASAMPLE1,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,28.6170000000,µg/m3,2015-06-28 12:00:00 +01:00,2015-06-28 13:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0127A,IE0127A,SPO.IE.IE0127ASample1_7,SPP.IE.IE0127ASample1_7,SAM.IE.IE0127ASAMPLE1,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,27.6800000000,µg/m3,2015-06-28 13:00:00 +01:00,2015-06-28 14:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0127A,IE0127A,SPO.IE.IE0127ASample1_7,SPP.IE.IE0127ASample1_7,SAM.IE.IE0127ASAMPLE1,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,29.1590000000,µg/m3,2015-06-28 15:00:00 +01:00,2015-06-28 16:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0127A,IE0127A,SPO.IE.IE0127ASample1_7,SPP.IE.IE0127ASample1_7,SAM.IE.IE0127ASAMPLE1,O3,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,hour,28.9980000000,µg/m3,2015-06-28 17:00:00 +01:00,2015-06-28 18:00:00 +01:00,1,1
