Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0031R,IE0031R,SPO.IE.IE0031RSample2_4813,SPP.IE.IE0031RSample2_4813,SAM.IE.IE0031RSAMPLE2,Hg0 + Hg-reactive,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813,var,1.3662348200,ng/m3,2016-01-01 00:00:00 +01:00,2016-02-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0031R,IE0031R,SPO.IE.IE0031RSample2_4813,SPP.IE.IE0031RSample2_4813,SAM.IE.IE0031RSAMPLE2,Hg0 + Hg-reactive,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813,var,1.2693714100,ng/m3,2016-03-01 00:00:00 +01:00,2016-04-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0031R,IE0031R,SPO.IE.IE0031RSample2_4813,SPP.IE.IE0031RSample2_4813,SAM.IE.IE0031RSAMPLE2,Hg0 + Hg-reactive,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813,var,1.1819748100,ng/m3,2016-05-01 00:00:00 +01:00,2016-06-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0031R,IE0031R,SPO.IE.IE0031RSample2_4813,SPP.IE.IE0031RSample2_4813,SAM.IE.IE0031RSAMPLE2,Hg0 + Hg-reactive,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813,var,1.3388899900,ng/m3,2016-02-01 00:00:00 +01:00,2016-03-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0031R,IE0031R,SPO.IE.IE0031RSample2_4813,SPP.IE.IE0031RSample2_4813,SAM.IE.IE0031RSAMPLE2,Hg0 + Hg-reactive,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813,var,1.2176107400,ng/m3,2016-07-01 00:00:00 +01:00,2016-08-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0031R,IE0031R,SPO.IE.IE0031RSample2_4813,SPP.IE.IE0031RSample2_4813,SAM.IE.IE0031RSAMPLE2,Hg0 + Hg-reactive,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813,var,1.2408856100,ng/m3,2016-04-01 00:00:00 +01:00,2016-05-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0031R,IE0031R,SPO.IE.IE0031RSample2_4813,SPP.IE.IE0031RSample2_4813,SAM.IE.IE0031RSAMPLE2,Hg0 + Hg-reactive,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813,var,1.2176055100,ng/m3,2016-06-01 00:00:00 +01:00,2016-07-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0031R,IE0031R,SPO.IE.IE0031RSample2_4813,SPP.IE.IE0031RSample2_4813,SAM.IE.IE0031RSAMPLE2,Hg0 + Hg-reactive,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813,var,1.2527616800,ng/m3,2016-10-01 00:00:00 +01:00,2016-11-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0031R,IE0031R,SPO.IE.IE0031RSample2_4813,SPP.IE.IE0031RSample2_4813,SAM.IE.IE0031RSAMPLE2,Hg0 + Hg-reactive,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813,var,1.2069007100,ng/m3,2016-11-01 00:00:00 +01:00,2016-12-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0031R,IE0031R,SPO.IE.IE0031RSample2_4813,SPP.IE.IE0031RSample2_4813,SAM.IE.IE0031RSAMPLE2,Hg0 + Hg-reactive,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813,var,1.1811649300,ng/m3,2016-08-01 00:00:00 +01:00,2016-09-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0031R,IE0031R,SPO.IE.IE0031RSample2_4813,SPP.IE.IE0031RSample2_4813,SAM.IE.IE0031RSAMPLE2,Hg0 + Hg-reactive,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813,var,1.2850853000,ng/m3,2016-09-01 00:00:00 +01:00,2016-10-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0031R,IE0031R,SPO.IE.IE0031RSample2_4813,SPP.IE.IE0031RSample2_4813,SAM.IE.IE0031RSAMPLE2,Hg0 + Hg-reactive,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4813,var,1.2105083900,ng/m3,2016-12-01 00:00:00 +01:00,2017-01-01 00:00:00 +01:00,1,1
