Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0090A,IE0090A,SPO.IE.IE0090ASample2_5617,SPP.IE.IE0090ASample2_5617,SAM.IE.IE0090ASAMPLE2,Benzo(b)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5617,var,0.0479761600,µg/m3,2014-09-01 00:00:00 +01:00,2014-10-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0090A,IE0090A,SPO.IE.IE0090ASample2_5617,SPP.IE.IE0090ASample2_5617,SAM.IE.IE0090ASAMPLE2,Benzo(b)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5617,var,0.0508781800,µg/m3,2014-04-01 00:00:00 +01:00,2014-05-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0090A,IE0090A,SPO.IE.IE0090ASample2_5617,SPP.IE.IE0090ASample2_5617,SAM.IE.IE0090ASAMPLE2,Benzo(b)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5617,var,0.1064152300,µg/m3,2014-12-01 00:00:00 +01:00,2015-01-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0090A,IE0090A,SPO.IE.IE0090ASample2_5617,SPP.IE.IE0090ASample2_5617,SAM.IE.IE0090ASAMPLE2,Benzo(b)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5617,var,0.1459814000,µg/m3,2014-02-01 00:00:00 +01:00,2014-03-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0090A,IE0090A,SPO.IE.IE0090ASample2_5617,SPP.IE.IE0090ASample2_5617,SAM.IE.IE0090ASAMPLE2,Benzo(b)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5617,var,0.2816296100,µg/m3,2014-01-01 00:00:00 +01:00,2014-02-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0090A,IE0090A,SPO.IE.IE0090ASample2_5617,SPP.IE.IE0090ASample2_5617,SAM.IE.IE0090ASAMPLE2,Benzo(b)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5617,var,0.0278388600,µg/m3,2014-06-01 00:00:00 +01:00,2014-07-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0090A,IE0090A,SPO.IE.IE0090ASample2_5617,SPP.IE.IE0090ASample2_5617,SAM.IE.IE0090ASAMPLE2,Benzo(b)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5617,var,0.0171024100,µg/m3,2014-07-01 00:00:00 +01:00,2014-08-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0090A,IE0090A,SPO.IE.IE0090ASample2_5617,SPP.IE.IE0090ASample2_5617,SAM.IE.IE0090ASAMPLE2,Benzo(b)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5617,var,0.0200910200,µg/m3,2014-08-01 00:00:00 +01:00,2014-09-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0090A,IE0090A,SPO.IE.IE0090ASample2_5617,SPP.IE.IE0090ASample2_5617,SAM.IE.IE0090ASAMPLE2,Benzo(b)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5617,var,0.1109088200,µg/m3,2014-10-01 00:00:00 +01:00,2014-11-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0090A,IE0090A,SPO.IE.IE0090ASample2_5617,SPP.IE.IE0090ASample2_5617,SAM.IE.IE0090ASAMPLE2,Benzo(b)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5617,var,0.1091595700,µg/m3,2014-03-01 00:00:00 +01:00,2014-04-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0090A,IE0090A,SPO.IE.IE0090ASample2_5617,SPP.IE.IE0090ASample2_5617,SAM.IE.IE0090ASAMPLE2,Benzo(b)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5617,var,0.0361841600,µg/m3,2014-05-01 00:00:00 +01:00,2014-06-01 00:00:00 +01:00,1,1
IE,http://erc.epa.ie/airquality/ipr,NET.IE001,STA.IE.IE0090A,IE0090A,SPO.IE.IE0090ASample2_5617,SPP.IE.IE0090ASample2_5617,SAM.IE.IE0090ASAMPLE2,Benzo(b)fluoranthene in PM10,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5617,var,0.0968268900,µg/m3,2014-11-01 00:00:00 +01:00,2014-12-01 00:00:00 +01:00,1,1
